Timestamp,Temperature_C,pH,TDS_ppm,Turbidity_NTU
2026-07-10 23:25:00,16.69,7.98,373.2,10.5
2026-07-10 23:30:00,17.01,8.05,376.3,13.3
2026-07-10 23:35:00,16.7,7.98,373.5,10.2
2026-07-10 23:40:00,16.45,8.01,373.0,10.5
2026-07-10 23:45:00,16.68,7.91,374.8,11.2
2026-07-10 23:50:00,16.33,7.95,375.9,12.4
2026-07-10 23:55:00,16.58,7.95,375.6,10.3
2026-07-11 00:00:00,16.43,7.95,376.3,10.4
2026-07-11 00:05:00,16.69,7.89,374.6,11.9
2026-07-11 00:10:00,16.43,8.03,371.9,10.5
2026-07-11 00:15:00,16.52,7.96,371.3,10.8
2026-07-11 00:20:00,16.57,7.95,373.6,15.7
2026-07-11 00:25:00,16.08,7.97,374.3,13.9
2026-07-11 00:30:00,16.14,7.98,377.8,13.8
2026-07-11 00:35:00,15.96,7.95,375.4,9.3
2026-07-11 00:40:00,16.26,7.95,376.6,11.5
2026-07-11 00:45:00,16.43,7.9,373.6,7.5
2026-07-11 00:50:00,16.19,8.02,372.2,6.9
2026-07-11 00:55:00,15.84,7.89,373.2,9.6
2026-07-11 01:00:00,16.37,7.96,373.6,15.9
2026-07-11 01:05:00,16.02,7.93,373.6,10.1
2026-07-11 01:10:00,16.03,7.9,371.6,10.6
2026-07-11 01:15:00,16.08,7.97,368.9,12.8
2026-07-11 01:20:00,16.13,7.94,371.8,13.7
2026-07-11 01:25:00,16.02,8.02,372.6,9.3
2026-07-11 01:30:00,15.78,7.96,376.2,11.8
2026-07-11 01:35:00,15.7,7.98,374.6,15.1
2026-07-11 01:40:00,15.73,7.98,374.0,10.7
2026-07-11 01:45:00,15.56,7.89,372.3,13.5
2026-07-11 01:50:00,15.47,7.88,374.9,9.8
2026-07-11 01:55:00,15.36,7.9,370.5,11.3
2026-07-11 02:00:00,15.84,7.91,374.2,15.2
2026-07-11 02:05:00,15.63,8.03,372.2,9.0
2026-07-11 02:10:00,15.58,7.9,371.3,11.5
2026-07-11 02:15:00,15.9,7.88,374.7,12.1
2026-07-11 02:20:00,15.69,7.92,373.6,10.1
2026-07-11 02:25:00,15.89,7.95,371.1,8.3
2026-07-11 02:30:00,15.5,7.85,370.1,11.4
2026-07-11 02:35:00,15.33,7.82,371.8,15.9
2026-07-11 02:40:00,15.7,7.9,373.1,13.7
2026-07-11 02:45:00,15.61,7.87,370.0,14.4
2026-07-11 02:50:00,15.59,7.85,369.8,9.3
2026-07-11 02:55:00,15.73,7.85,374.3,12.4
2026-07-11 03:00:00,15.69,7.92,373.5,12.9
2026-07-11 03:05:00,15.7,7.86,373.3,15.4
2026-07-11 03:10:00,15.43,7.89,370.3,10.4
2026-07-11 03:15:00,15.55,7.75,370.6,10.5
2026-07-11 03:20:00,15.49,7.9,368.8,11.8
2026-07-11 03:25:00,15.27,7.85,368.0,12.4
2026-07-11 03:30:00,15.7,7.89,370.3,9.8
2026-07-11 03:35:00,15.79,7.86,368.2,12.0
2026-07-11 03:40:00,15.43,7.84,371.2,11.0
2026-07-11 03:45:00,15.68,7.89,369.2,11.6
2026-07-11 03:50:00,15.45,7.84,374.1,12.7
2026-07-11 03:55:00,15.94,7.84,370.9,12.4
2026-07-11 04:00:00,15.47,7.92,370.4,5.5
2026-07-11 04:05:00,15.69,7.92,371.2,9.2
2026-07-11 04:10:00,15.49,7.84,370.2,10.1
2026-07-11 04:15:00,15.41,7.99,374.4,13.4
2026-07-11 04:20:00,15.99,7.88,374.2,8.0
2026-07-11 04:25:00,15.81,7.9,370.7,9.7
2026-07-11 04:30:00,15.99,7.84,369.6,9.3
2026-07-11 04:35:00,16.03,7.9,365.5,13.4
2026-07-11 04:40:00,15.69,7.83,370.1,12.1
2026-07-11 04:45:00,16.0,7.81,372.9,11.0
2026-07-11 04:50:00,15.46,7.91,371.3,12.4
2026-07-11 04:55:00,15.9,7.82,369.7,13.1
2026-07-11 05:00:00,16.07,7.82,370.4,12.2
2026-07-11 05:05:00,16.29,7.86,369.8,10.1
2026-07-11 05:10:00,15.93,7.93,371.6,10.2
2026-07-11 05:15:00,16.04,7.86,369.2,8.3
2026-07-11 05:20:00,16.41,7.86,369.6,10.4
2026-07-11 05:25:00,15.91,7.93,372.3,7.9
2026-07-11 05:30:00,16.26,7.82,372.0,6.8
2026-07-11 05:35:00,16.4,7.87,371.0,10.2
2026-07-11 05:40:00,16.25,7.81,372.3,10.3
2026-07-11 05:45:00,16.22,7.88,372.8,10.5
2026-07-11 05:50:00,16.51,7.94,370.9,11.0
2026-07-11 05:55:00,16.15,7.87,368.3,12.7
2026-07-11 06:00:00,16.52,7.88,369.8,8.0
2026-07-11 06:05:00,16.53,7.86,372.1,11.6
2026-07-11 06:10:00,16.63,7.86,374.0,12.7
2026-07-11 06:15:00,16.87,7.96,370.9,13.4
2026-07-11 06:20:00,16.71,7.88,372.6,11.4
2026-07-11 06:25:00,16.56,7.88,372.6,13.1
2026-07-11 06:30:00,17.23,7.84,370.0,8.9
2026-07-11 06:35:00,16.94,7.88,370.6,9.3
2026-07-11 06:40:00,17.1,7.83,372.3,7.8
2026-07-11 06:45:00,17.09,7.89,372.4,8.3
2026-07-11 06:50:00,17.22,7.85,370.8,11.1
2026-07-11 06:55:00,17.48,7.96,371.3,12.8
2026-07-11 07:00:00,17.48,7.89,371.6,10.1
2026-07-11 07:05:00,17.4,7.82,371.3,7.9
2026-07-11 07:10:00,17.63,7.83,375.5,12.0
2026-07-11 07:15:00,17.52,7.85,370.4,13.6
2026-07-11 07:20:00,17.66,7.86,372.1,8.1
2026-07-11 07:25:00,17.25,8.04,374.0,15.5
2026-07-11 07:30:00,17.15,8.0,371.0,7.6
2026-07-11 07:35:00,17.94,7.93,373.7,10.8
2026-07-11 07:40:00,17.6,7.88,372.2,8.0
2026-07-11 07:45:00,18.14,7.86,375.5,9.7
2026-07-11 07:50:00,18.31,7.98,371.3,11.4
2026-07-11 07:55:00,18.08,7.84,372.9,10.6
2026-07-11 08:00:00,17.98,7.9,372.2,12.8
2026-07-11 08:05:00,18.43,7.94,372.1,11.8
2026-07-11 08:10:00,18.46,7.98,374.0,12.3
2026-07-11 08:15:00,18.52,7.91,374.8,7.6
2026-07-11 08:20:00,18.33,7.92,376.1,9.0
2026-07-11 08:25:00,18.3,7.88,372.0,11.2
2026-07-11 08:30:00,18.62,7.88,372.6,7.3
2026-07-11 08:35:00,18.94,8.0,372.4,10.9
2026-07-11 08:40:00,18.95,7.99,373.7,9.8
2026-07-11 08:45:00,18.76,7.87,372.1,9.9
2026-07-11 08:50:00,18.9,7.93,371.6,12.8
2026-07-11 08:55:00,18.91,7.87,371.9,12.4
2026-07-11 09:00:00,19.06,7.84,371.3,8.7
2026-07-11 09:05:00,19.28,7.9,372.5,10.3
2026-07-11 09:10:00,19.34,7.92,372.2,12.1
2026-07-11 09:15:00,19.04,7.89,375.1,14.4
2026-07-11 09:20:00,19.38,7.85,372.0,15.0
2026-07-11 09:25:00,19.38,8.01,375.0,12.2
2026-07-11 09:30:00,19.73,7.98,373.7,9.7
2026-07-11 09:35:00,19.87,7.93,369.6,8.0
2026-07-11 09:40:00,19.77,7.98,375.8,10.3
2026-07-11 09:45:00,19.86,7.97,373.5,10.9
2026-07-11 09:50:00,19.94,7.86,371.6,8.8
2026-07-11 09:55:00,19.61,7.93,371.2,11.6
2026-07-11 10:00:00,19.9,8.0,376.9,8.5
2026-07-11 10:05:00,20.0,7.97,370.3,13.1
2026-07-11 10:10:00,19.9,7.97,371.7,10.7
2026-07-11 10:15:00,19.94,8.03,377.6,13.4
2026-07-11 10:20:00,20.21,7.98,372.2,9.1
2026-07-11 10:25:00,20.68,8.08,371.4,13.4
2026-07-11 10:30:00,20.01,8.07,371.1,9.9
2026-07-11 10:35:00,20.38,7.93,375.3,13.8
2026-07-11 10:40:00,20.45,7.97,373.6,12.0
2026-07-11 10:45:00,20.92,8.02,372.7,11.3
2026-07-11 10:50:00,20.88,7.96,370.9,10.1
2026-07-11 10:55:00,20.77,8.0,377.2,11.3
2026-07-11 11:00:00,20.98,7.97,373.3,6.8
2026-07-11 11:05:00,20.83,8.04,375.5,9.6
2026-07-11 11:10:00,20.85,8.03,372.0,13.7
2026-07-11 11:15:00,21.16,8.02,377.6,9.4
2026-07-11 11:20:00,21.18,7.99,376.9,10.1
2026-07-11 11:25:00,21.46,8.07,374.7,12.2
2026-07-11 11:30:00,21.13,8.11,374.5,10.9
2026-07-11 11:35:00,21.13,8.03,377.7,8.5
2026-07-11 11:40:00,21.04,8.01,378.5,6.8
2026-07-11 11:45:00,21.28,8.03,375.1,12.3
2026-07-11 11:50:00,21.36,8.02,375.8,12.6
2026-07-11 11:55:00,21.41,8.01,377.4,15.3
2026-07-11 12:00:00,21.85,8.04,377.7,11.9
2026-07-11 12:05:00,21.62,8.06,376.5,11.0
2026-07-11 12:10:00,21.72,8.01,378.8,10.0
2026-07-11 12:15:00,21.8,8.08,380.0,13.0
2026-07-11 12:20:00,21.61,7.98,379.5,7.8
2026-07-11 12:25:00,21.82,8.07,380.9,10.6
2026-07-11 12:30:00,21.53,8.07,379.7,12.0
2026-07-11 12:35:00,21.95,8.17,378.3,9.5
2026-07-11 12:40:00,22.06,8.13,378.0,8.0
2026-07-11 12:45:00,21.95,8.08,377.2,9.6
2026-07-11 12:50:00,21.83,8.01,379.7,14.9
2026-07-11 12:55:00,22.34,8.05,377.5,11.7
2026-07-11 13:00:00,22.12,8.07,375.0,8.4
2026-07-11 13:05:00,22.5,8.08,379.7,12.6
2026-07-11 13:10:00,22.1,8.12,375.7,9.3
2026-07-11 13:15:00,21.51,8.11,380.7,11.4
2026-07-11 13:20:00,21.97,8.15,377.1,13.6
2026-07-11 13:25:00,22.33,8.23,376.1,11.1
2026-07-11 13:30:00,22.26,8.05,379.6,8.8
2026-07-11 13:35:00,22.05,8.13,379.7,10.2
2026-07-11 13:40:00,21.78,8.03,378.4,9.3
2026-07-11 13:45:00,22.01,8.09,379.6,12.4
2026-07-11 13:50:00,22.18,8.15,380.4,8.5
2026-07-11 13:55:00,22.49,8.11,380.8,11.4
2026-07-11 14:00:00,22.7,8.09,379.0,10.4
2026-07-11 14:05:00,22.29,8.17,381.7,10.9
2026-07-11 14:10:00,21.91,8.14,382.4,10.0
2026-07-11 14:15:00,22.27,8.18,379.6,10.8
2026-07-11 14:20:00,22.39,8.15,378.6,12.6
2026-07-11 14:25:00,22.58,8.11,381.2,14.8
2026-07-11 14:30:00,22.67,8.15,383.1,9.0
2026-07-11 14:35:00,22.82,8.11,382.2,10.6
2026-07-11 14:40:00,22.7,8.07,378.1,11.0
2026-07-11 14:45:00,22.26,8.19,380.5,7.9
2026-07-11 14:50:00,22.42,8.12,382.4,10.0
2026-07-11 14:55:00,22.37,8.13,379.0,11.2
2026-07-11 15:00:00,23.05,8.11,380.9,10.6
2026-07-11 15:05:00,22.75,8.15,381.2,9.8
2026-07-11 15:10:00,22.8,8.21,380.0,10.5
2026-07-11 15:15:00,22.63,8.12,381.0,6.7
2026-07-11 15:20:00,22.47,8.11,381.8,9.2
2026-07-11 15:25:00,22.4,8.13,377.1,9.6
2026-07-11 15:30:00,22.56,8.12,381.7,8.3
2026-07-11 15:35:00,22.85,8.14,379.6,9.6
2026-07-11 15:40:00,22.47,8.12,380.6,13.3
2026-07-11 15:45:00,22.58,8.17,380.5,13.2
2026-07-11 15:50:00,22.17,8.1,384.8,8.9
2026-07-11 15:55:00,22.77,8.21,382.0,12.8
2026-07-11 16:00:00,22.62,8.2,382.8,12.8
2026-07-11 16:05:00,22.24,8.14,383.0,11.3
2026-07-11 16:10:00,22.68,8.21,382.6,7.9
2026-07-11 16:15:00,22.18,8.12,380.0,11.5
2026-07-11 16:20:00,22.32,8.1,381.4,9.6
2026-07-11 16:25:00,22.23,8.1,380.7,12.5
2026-07-11 16:30:00,22.18,8.17,378.4,9.4
2026-07-11 16:35:00,22.35,8.24,379.9,10.6
2026-07-11 16:40:00,22.28,8.12,378.7,15.6
2026-07-11 16:45:00,22.21,8.11,380.1,9.8
2026-07-11 16:50:00,22.29,8.13,381.1,9.2
2026-07-11 16:55:00,21.83,8.11,381.2,8.8
2026-07-11 17:00:00,22.16,8.16,381.8,10.5
2026-07-11 17:05:00,22.16,8.07,378.9,10.8
2026-07-11 17:10:00,22.02,8.11,379.7,11.9
2026-07-11 17:15:00,22.01,8.16,378.0,11.6
2026-07-11 17:20:00,21.76,8.11,382.1,8.8
2026-07-11 17:25:00,21.56,8.16,379.9,13.0
2026-07-11 17:30:00,21.92,8.15,379.3,9.5
2026-07-11 17:35:00,21.39,8.2,381.5,9.5
2026-07-11 17:40:00,21.69,8.15,380.9,9.4
2026-07-11 17:45:00,21.59,8.11,378.8,6.6
2026-07-11 17:50:00,21.24,8.17,379.6,10.8
2026-07-11 17:55:00,21.27,8.23,379.6,12.6
2026-07-11 18:00:00,21.59,8.22,380.1,9.5
2026-07-11 18:05:00,21.24,8.21,379.6,10.0
2026-07-11 18:10:00,21.33,8.09,380.9,8.5
2026-07-11 18:15:00,21.68,8.17,379.9,10.0
2026-07-11 18:20:00,21.52,8.14,379.8,13.4
2026-07-11 18:25:00,21.39,8.2,377.7,11.5
2026-07-11 18:30:00,21.17,8.11,379.4,10.7
2026-07-11 18:35:00,20.83,8.15,383.9,9.0
2026-07-11 18:40:00,21.01,8.11,380.5,10.5
2026-07-11 18:45:00,20.55,8.12,380.1,12.4
2026-07-11 18:50:00,20.84,8.23,377.9,9.3
2026-07-11 18:55:00,20.98,8.2,380.4,12.6
2026-07-11 19:00:00,20.95,8.2,376.4,10.3
2026-07-11 19:05:00,20.78,8.08,375.9,11.2
2026-07-11 19:10:00,20.71,8.12,377.8,8.8
2026-07-11 19:15:00,20.57,8.15,377.4,6.7
2026-07-11 19:20:00,20.52,8.17,377.9,10.0
2026-07-11 19:25:00,20.41,8.13,377.1,13.7
2026-07-11 19:30:00,20.56,8.13,376.8,8.8
2026-07-11 19:35:00,20.09,8.06,376.9,10.5
2026-07-11 19:40:00,20.13,8.07,378.5,10.6
2026-07-11 19:45:00,19.77,8.08,377.6,13.0
2026-07-11 19:50:00,20.29,8.17,376.9,12.1
2026-07-11 19:55:00,20.38,8.15,376.4,12.9
2026-07-11 20:00:00,20.19,8.11,376.6,7.4
2026-07-11 20:05:00,19.73,8.25,377.3,8.7
2026-07-11 20:10:00,19.56,8.08,378.5,11.8
2026-07-11 20:15:00,19.53,8.17,380.6,9.2
2026-07-11 20:20:00,19.82,8.11,377.5,10.1
2026-07-11 20:25:00,19.26,8.08,381.9,7.4
2026-07-11 20:30:00,19.32,8.09,381.3,15.7
2026-07-11 20:35:00,19.65,8.19,381.3,11.0
2026-07-11 20:40:00,19.6,8.1,376.9,10.7
2026-07-11 20:45:00,19.57,8.03,382.5,10.9
2026-07-11 20:50:00,19.2,8.1,380.0,9.5
2026-07-11 20:55:00,19.16,8.16,379.7,11.2
2026-07-11 21:00:00,19.13,8.13,381.5,11.0
2026-07-11 21:05:00,18.89,8.07,380.1,9.4
2026-07-11 21:10:00,18.75,8.04,379.2,10.0
2026-07-11 21:15:00,18.63,8.06,382.0,11.1
2026-07-11 21:20:00,18.93,7.98,382.0,10.1
2026-07-11 21:25:00,18.31,8.04,381.9,10.6
2026-07-11 21:30:00,18.61,8.07,379.4,6.7
2026-07-11 21:35:00,18.7,8.06,380.8,8.5
2026-07-11 21:40:00,18.46,8.11,381.7,9.5
2026-07-11 21:45:00,18.1,8.1,381.4,8.5
2026-07-11 21:50:00,17.94,8.18,378.9,11.4
2026-07-11 21:55:00,18.12,8.08,380.3,11.8
2026-07-11 22:00:00,18.13,8.04,380.0,12.1
2026-07-11 22:05:00,17.93,8.14,381.6,6.2
2026-07-11 22:10:00,18.39,7.93,381.9,9.9
2026-07-11 22:15:00,17.87,8.04,380.8,12.4
2026-07-11 22:20:00,18.06,7.97,382.2,10.9
2026-07-11 22:25:00,17.77,7.99,382.9,11.3
2026-07-11 22:30:00,17.73,8.03,383.3,8.9
2026-07-11 22:35:00,17.51,8.06,382.0,9.6
2026-07-11 22:40:00,17.28,8.01,381.6,11.0
2026-07-11 22:45:00,17.57,7.99,382.1,14.1
2026-07-11 22:50:00,17.42,8.01,380.6,9.1
2026-07-11 22:55:00,16.99,7.94,381.4,8.5
2026-07-11 23:00:00,17.45,8.0,383.4,9.3
2026-07-11 23:05:00,17.73,8.0,384.0,11.0
2026-07-11 23:10:00,17.26,8.08,381.2,7.2
2026-07-11 23:15:00,17.34,8.0,382.7,8.1
2026-07-11 23:20:00,16.69,7.99,381.0,9.7
2026-07-11 23:25:00,16.93,8.03,380.8,9.6
2026-07-11 23:30:00,16.78,7.98,381.4,10.9
2026-07-11 23:35:00,17.04,8.09,380.8,9.3
2026-07-11 23:40:00,17.01,8.0,379.7,9.6
2026-07-11 23:45:00,16.8,8.06,379.7,11.6
2026-07-11 23:50:00,16.79,8.0,383.1,9.5
2026-07-11 23:55:00,16.99,7.94,380.6,8.1
2026-07-12 00:00:00,17.13,7.99,381.5,9.4
2026-07-12 00:05:00,16.6,7.91,379.1,11.0
2026-07-12 00:10:00,16.39,7.92,382.4,8.9
2026-07-12 00:15:00,16.14,8.0,379.1,10.1
2026-07-12 00:20:00,16.37,7.99,377.0,7.8
2026-07-12 00:25:00,16.5,7.93,378.5,11.4
2026-07-12 00:30:00,16.01,7.93,379.2,7.6
2026-07-12 00:35:00,15.99,7.97,378.8,5.0
2026-07-12 00:40:00,16.06,7.93,377.4,14.4
2026-07-12 00:45:00,15.7,8.06,378.3,11.0
2026-07-12 00:50:00,16.44,7.88,379.9,5.1
2026-07-12 00:55:00,16.16,7.89,376.3,9.3
2026-07-12 01:00:00,15.99,7.91,380.2,13.6
2026-07-12 01:05:00,15.97,7.9,378.4,13.7
2026-07-12 01:10:00,15.93,7.89,380.0,12.0
2026-07-12 01:15:00,16.1,7.9,376.2,8.9
2026-07-12 01:20:00,16.26,7.89,375.1,9.8
2026-07-12 01:25:00,15.66,7.93,375.5,154.6
2026-07-12 01:30:00,15.7,7.9,376.7,154.4
2026-07-12 01:35:00,15.43,7.98,376.6,154.4
2026-07-12 01:40:00,15.76,7.99,377.1,154.6
2026-07-12 01:45:00,15.57,7.84,373.2,153.2
2026-07-12 01:50:00,15.86,7.97,372.2,154.8
2026-07-12 01:55:00,15.85,7.97,373.0,150.1
2026-07-12 02:00:00,15.29,7.91,377.0,150.1
2026-07-12 02:05:00,16.01,7.95,374.1,156.6
2026-07-12 02:10:00,15.59,7.9,374.1,158.1
2026-07-12 02:15:00,15.33,7.81,374.7,156.4
2026-07-12 02:20:00,15.68,7.89,374.2,155.6
2026-07-12 02:25:00,15.66,7.91,374.3,10.3
2026-07-12 02:30:00,15.73,7.83,372.4,9.2
2026-07-12 02:35:00,15.54,7.88,374.1,11.8
2026-07-12 02:40:00,15.77,7.81,374.3,8.8
2026-07-12 02:45:00,15.9,7.95,372.6,10.9
2026-07-12 02:50:00,15.54,7.84,372.7,9.3
2026-07-12 02:55:00,15.87,7.94,375.2,10.1
2026-07-12 03:00:00,15.76,7.89,376.4,9.7
2026-07-12 03:05:00,15.35,7.84,373.0,10.7
2026-07-12 03:10:00,15.27,7.93,373.0,9.2
2026-07-12 03:15:00,15.69,7.96,371.3,10.7
2026-07-12 03:20:00,15.53,7.83,373.9,12.1
2026-07-12 03:25:00,15.62,7.9,373.1,11.9
2026-07-12 03:30:00,15.55,7.78,373.3,9.2
2026-07-12 03:35:00,15.57,7.79,372.7,11.4
2026-07-12 03:40:00,15.43,7.8,377.1,11.7
2026-07-12 03:45:00,15.6,7.93,372.4,13.5
2026-07-12 03:50:00,15.72,7.92,374.5,11.4
2026-07-12 03:55:00,16.0,7.93,370.8,11.6
2026-07-12 04:00:00,15.44,7.88,371.0,13.1
2026-07-12 04:05:00,15.62,7.86,374.6,13.8
2026-07-12 04:10:00,15.47,7.91,373.7,9.8
2026-07-12 04:15:00,15.52,7.87,370.7,11.9
2026-07-12 04:20:00,15.51,7.89,371.9,7.8
2026-07-12 04:25:00,15.88,7.83,374.3,13.7
2026-07-12 04:30:00,15.81,7.78,370.2,10.0
2026-07-12 04:35:00,15.84,7.88,372.8,13.4
2026-07-12 04:40:00,15.79,7.91,376.0,13.0
2026-07-12 04:45:00,15.98,7.89,373.7,11.6
2026-07-12 04:50:00,15.94,7.9,372.0,14.0
2026-07-12 04:55:00,15.96,7.93,374.0,14.1
2026-07-12 05:00:00,16.29,7.85,373.4,9.2
2026-07-12 05:05:00,16.04,7.83,373.8,9.8
2026-07-12 05:10:00,15.85,7.89,372.8,11.8
2026-07-12 05:15:00,16.06,7.84,373.7,16.7
2026-07-12 05:20:00,16.09,7.86,374.2,10.3
2026-07-12 05:25:00,16.3,7.84,372.6,10.1
2026-07-12 05:30:00,16.52,7.72,372.8,14.8
2026-07-12 05:35:00,16.56,7.89,374.6,6.8
2026-07-12 05:40:00,16.46,7.86,375.4,8.9
2026-07-12 05:45:00,16.46,7.88,372.2,8.7
2026-07-12 05:50:00,16.3,7.86,374.4,11.8
2026-07-12 05:55:00,16.68,7.87,373.3,12.4
2026-07-12 06:00:00,16.91,7.92,373.8,10.3
2026-07-12 06:05:00,16.76,7.8,375.1,15.2
2026-07-12 06:10:00,16.73,7.81,375.5,12.0
2026-07-12 06:15:00,16.65,7.89,376.2,12.5
2026-07-12 06:20:00,16.83,7.83,374.6,9.8
2026-07-12 06:25:00,17.24,7.82,370.8,9.5
2026-07-12 06:30:00,16.91,7.9,373.2,10.1
2026-07-12 06:35:00,16.99,7.86,372.9,10.6
2026-07-12 06:40:00,17.27,7.9,372.1,13.6
2026-07-12 06:45:00,17.1,7.9,373.8,9.7
2026-07-12 06:50:00,17.18,7.89,374.4,12.6
2026-07-12 06:55:00,17.17,7.85,373.8,12.7
2026-07-12 07:00:00,17.23,7.86,371.0,8.1
2026-07-12 07:05:00,17.54,7.8,370.2,12.8
2026-07-12 07:10:00,17.18,7.93,373.0,9.8
2026-07-12 07:15:00,17.53,7.83,371.7,13.5
2026-07-12 07:20:00,17.72,7.92,366.9,12.8
2026-07-12 07:25:00,17.59,7.94,368.8,8.6
2026-07-12 07:30:00,17.98,7.92,370.9,13.6
2026-07-12 07:35:00,17.66,7.86,373.3,11.9
2026-07-12 07:40:00,17.43,7.9,372.6,14.1
2026-07-12 07:45:00,17.54,7.91,371.9,8.9
2026-07-12 07:50:00,18.11,7.94,374.1,13.1
2026-07-12 07:55:00,18.55,7.95,368.4,11.2
2026-07-12 08:00:00,18.09,7.85,369.4,11.8
2026-07-12 08:05:00,18.42,7.91,368.6,9.3
2026-07-12 08:10:00,18.24,7.98,370.3,12.4
2026-07-12 08:15:00,18.66,7.91,368.5,14.9
2026-07-12 08:20:00,18.69,7.96,370.9,12.6
2026-07-12 08:25:00,18.35,7.99,370.3,11.6
2026-07-12 08:30:00,18.62,7.97,372.3,13.6
2026-07-12 08:35:00,18.84,7.82,374.1,8.8
2026-07-12 08:40:00,18.52,7.97,370.8,13.0
2026-07-12 08:45:00,18.67,7.92,370.5,9.4
2026-07-12 08:50:00,18.83,7.96,371.2,12.2
2026-07-12 08:55:00,18.71,8.01,371.2,13.8
2026-07-12 09:00:00,19.06,7.88,371.2,10.5
2026-07-12 09:05:00,19.0,7.83,371.4,9.4
2026-07-12 09:10:00,19.28,8.0,366.8,12.7
2026-07-12 09:15:00,19.33,7.96,367.6,8.8
2026-07-12 09:20:00,19.21,7.93,367.1,10.4
2026-07-12 09:25:00,19.13,7.88,368.3,10.9
2026-07-12 09:30:00,19.25,7.86,368.6,61.8
2026-07-12 09:35:00,19.79,8.02,370.3,60.6
2026-07-12 09:40:00,19.85,8.04,370.8,61.2
2026-07-12 09:45:00,20.05,7.95,369.1,190.6
2026-07-12 09:50:00,19.9,7.97,371.8,190.8
2026-07-12 09:55:00,19.72,7.92,368.7,190.1
2026-07-12 10:00:00,19.94,7.88,368.2,192.3
2026-07-12 10:05:00,19.98,8.03,370.4,190.8
2026-07-12 10:10:00,20.19,7.96,371.5,188.3
2026-07-12 10:15:00,20.0,8.02,369.7,192.2
2026-07-12 10:20:00,20.08,8.12,370.4,191.9
2026-07-12 10:25:00,20.25,8.03,369.7,192.7
2026-07-12 10:30:00,20.44,7.97,370.5,142.6
2026-07-12 10:35:00,20.49,8.0,371.0,140.8
2026-07-12 10:40:00,20.45,8.05,369.6,142.7
2026-07-12 10:45:00,20.79,8.1,370.5,9.8
2026-07-12 10:50:00,20.77,8.0,367.7,15.5
2026-07-12 10:55:00,20.96,7.96,370.3,11.2
2026-07-12 11:00:00,20.63,8.02,369.9,12.8
2026-07-12 11:05:00,20.46,8.01,369.1,9.2
2026-07-12 11:10:00,20.64,7.97,367.6,12.7
2026-07-12 11:15:00,20.74,8.06,367.7,11.5
2026-07-12 11:20:00,21.33,8.0,368.5,13.2
2026-07-12 11:25:00,21.14,8.02,367.7,13.5
2026-07-12 11:30:00,21.06,8.01,367.9,9.8
2026-07-12 11:35:00,21.06,8.08,370.0,9.7
2026-07-12 11:40:00,21.0,8.01,367.2,12.9
2026-07-12 11:45:00,21.52,7.95,368.3,11.9
2026-07-12 11:50:00,21.32,8.03,368.3,13.7
2026-07-12 11:55:00,21.6,8.05,371.9,14.3
2026-07-12 12:00:00,21.06,8.09,367.9,11.9
2026-07-12 12:05:00,21.63,8.11,371.2,8.2
2026-07-12 12:10:00,21.31,8.1,372.1,10.4
2026-07-12 12:15:00,21.88,8.02,371.3,13.3
2026-07-12 12:20:00,21.54,8.08,370.3,8.1
2026-07-12 12:25:00,21.6,7.93,370.5,10.8
2026-07-12 12:30:00,21.98,8.05,371.9,11.5
2026-07-12 12:35:00,21.64,8.15,371.3,11.8
2026-07-12 12:40:00,21.89,8.09,373.9,6.6
2026-07-12 12:45:00,21.79,8.05,371.6,9.3
2026-07-12 12:50:00,21.99,8.06,373.0,9.7
2026-07-12 12:55:00,22.07,8.12,372.3,10.5
2026-07-12 13:00:00,22.1,8.15,373.6,10.5
2026-07-12 13:05:00,22.12,8.16,375.2,13.3
2026-07-12 13:10:00,22.3,8.14,372.6,11.3
2026-07-12 13:15:00,22.08,8.11,374.1,10.0
2026-07-12 13:20:00,22.24,8.13,371.9,9.1
2026-07-12 13:25:00,22.14,8.04,370.0,10.0
2026-07-12 13:30:00,22.38,8.15,368.7,13.6
2026-07-12 13:35:00,21.97,8.17,369.5,13.2
2026-07-12 13:40:00,22.31,8.07,371.3,8.0
2026-07-12 13:45:00,22.33,8.1,371.7,12.0
2026-07-12 13:50:00,22.6,8.05,372.4,10.0
2026-07-12 13:55:00,22.2,8.03,370.5,7.1
2026-07-12 14:00:00,22.51,8.11,370.4,10.5
2026-07-12 14:05:00,22.58,8.09,371.0,11.8
2026-07-12 14:10:00,22.41,8.15,368.9,10.9
2026-07-12 14:15:00,22.44,8.1,371.5,9.2
2026-07-12 14:20:00,22.21,8.2,370.6,14.7
2026-07-12 14:25:00,22.69,8.14,369.8,10.1
2026-07-12 14:30:00,22.58,8.11,368.8,135.0
2026-07-12 14:35:00,22.43,8.26,369.7,136.5
2026-07-12 14:40:00,22.57,8.1,374.9,131.9
2026-07-12 14:45:00,22.23,8.0,372.4,134.0
2026-07-12 14:50:00,22.36,8.09,372.9,131.5
2026-07-12 14:55:00,22.41,8.23,373.2,132.8
2026-07-12 15:00:00,22.51,8.21,369.2,137.0
2026-07-12 15:05:00,22.49,8.15,371.3,137.0
2026-07-12 15:10:00,22.59,8.17,370.5,133.9
2026-07-12 15:15:00,22.59,8.12,373.6,135.3
2026-07-12 15:20:00,22.65,8.14,374.0,133.9
2026-07-12 15:25:00,22.7,8.09,373.2,135.0
